aksara,filename,brightness,contrast
ba,ba_2739.png,241.14754065688774,54.56806980093036
ba,ba_0187.png,252.7050762527233,19.88796321862726
ba,ba_2689.png,239.32302295918367,60.32557957399372
ba,ba_2707.png,241.6038145727041,53.70878989999439
ba,ba_0213.png,253.43272331154685,16.20711485386608
ba,ba_2752.png,239.2666613520408,57.875540999599195
ba,ba_2726.png,244.6554727359694,47.51426870920689
ba,ba_2692.png,239.3253946109694,57.81556567336854
ba,ba_2655.png,240.69953762755102,55.33773173303763
ba,ba_2653.png,239.67243303571428,51.055746942592585
ba,ba_0226.png,253.66152505446624,14.994173489486325
ba,ba_2682.png,239.3242785395408,57.816051094723875
ba,ba_2702.png,242.34616151147958,52.36636724293561
ba,ba_4085.png,245.1012635522959,46.508339888744764
ba,ba_0164.png,253.47660130718955,15.854602755541785
ba,ba_2761.png,242.36218510841837,54.6049670602881
ba,ba_0211.png,253.1832788671024,17.04685882457464
ba,ba_2722.png,240.833984375,55.2132181971374
ba,ba_4074.png,245.1018614477041,41.62415405286509
ba,ba_0179.png,253.06300653594772,17.709889649471883
ba,ba_2693.png,239.32284359056123,57.82078699167097
ba,ba_4073.png,243.59418845663265,49.82080390060455
ba,ba_2656.png,240.69973692602042,55.32257277355585
ba,ba_2690.png,241.60473134566325,53.699318260701524
ba,ba_0233.png,252.71406318082788,19.179962266744482
ba,ba_2681.png,239.32202646683675,57.817050754487674
ba,ba_2675.png,238.02975526147958,59.97641147436654
ba,ba_2665.png,242.36264349489795,47.07332520663251
ba,ba_4089.png,240.49451929209184,58.17029288037297
ba,ba_0197.png,253.3199019607843,16.56025126605106
ba,ba_2680.png,241.23547114158163,54.44425987744678
ba,ba_2714.png,244.65822305484693,47.49598236465683
ba,ba_2719.png,244.6570671237245,47.518994203878485
ba,ba_4084.png,241.9523477359694,47.368674835767585
ba,ba_2651.png,238.0286192602041,62.64984825029414
ba,ba_4087.png,240.4960339604592,55.718057909938175
ba,ba_2650.png,240.69933832908163,55.30262043853179
ba,ba_0190.png,253.76119825708062,14.516583930859776
ba,ba_4088.png,240.49659199617346,49.667808601557184
ba,ba_2730.png,241.82820471938774,55.65133432838353
ba,ba_2695.png,241.23734454719389,54.433403214558645
ba,ba_0235.png,237.78471677559912,63.260159513501044
ba,ba_2663.png,241.6734693877551,53.630144185178565
ba,ba_2679.png,241.23580994897958,54.429647924601014
ba,ba_0178.png,253.25282341831917,16.92404263553326
ba,ba_2757.png,241.00671635841837,55.012901927814674
ba,ba_2713.png,244.6568678252551,49.555809813776385
ba,ba_4080.png,245.1013034119898,46.529860340168725
ba,ba_0193.png,252.88175381263616,19.25660326935052
ba,ba_0173.png,253.50454248366012,15.729895390480888
ba,ba_2657.png,239.67263233418367,57.22060709786837
ba,ba_2720.png,244.65559231505102,47.51513111803597
ba,ba_0183.png,253.57739651416122,15.605310286117378
ba,ba_2694.png,241.2364277742347,56.80914173378035
ba,ba_4081.png,241.95228794642858,53.062268968644375
ba,ba_4091.png,241.95190927933675,55.38201503401388
ba,ba_2697.png,243.3724290497449,50.2163994222332
ba,ba_2734.png,241.1475207270408,56.95683624662081
ba,ba_2685.png,239.7047193877551,57.12640896130365
ba,ba_0218.png,253.043125,17.96672948560695
ba,ba_2717.png,244.6573262117347,42.49627930209626
ba,ba_2753.png,239.26717952806123,57.86052235211837
ba,ba_2759.png,241.30662069515307,54.223317869210824
ba,ba_0223.png,253.7393650793651,14.229980576793613
ca,ca_0891.png,253.8682679738562,13.67859990916581
ca,ca_1589.png,241.23495296556123,54.38277293498003
ca,ca_1627.png,239.6826171875,57.247676372670114
ca,ca_0903.png,253.72174291938998,14.125006102581406
ca,ca_1660.png,244.37946428571428,50.18718608531454
ca,ca_1631.png,240.9141222895408,57.39215654730378
ca,ca_0915.png,237.46898692810458,63.68776228078014
ca,ca_0934.png,253.56225490196078,15.342582537634648
ca,ca_0888.png,253.61065359477124,15.55480016167183
ca,ca_0942.png,253.083779956427,17.745597093730574
ca,ca_0901.png,253.7590773809524,14.252050880750613
ca,ca_1638.png,239.6835339604592,57.22894774548774
ca,ca_1629.png,240.91481983418367,55.01434833205403
ca,ca_0892.png,253.33364923747277,16.606920250025023
ca,ca_0927.png,253.21630718954248,16.82725697232987
ca,ca_0943.png,253.0471677559913,18.069332631249626
ca,ca_0938.png,254.25652505446624,11.400050687639279
ca,ca_1583.png,240.4650031887755,58.190097637330716
ca,ca_1600.png,239.80311304209184,56.958062305892014
ca,ca_1674.png,241.79109534438774,53.3723563614818
ca,ca_0925.png,253.43968409586057,15.964348908295067
ca,ca_1584.png,241.77885841836735,53.39192139144517
ca,ca_1645.png,245.68708147321428,45.284981058303984
ca,ca_1614.png,244.37890625,48.08366694950962
ca,ca_1651.png,241.15477519132654,48.78515870118538
ca,ca_0924.png,253.7933805476865,13.796259281352306
ca,ca_0870.png,254.2162545787546,11.129408682413068
ca,ca_1661.png,242.84978874362244,45.964472345365785
ca,ca_0874.png,237.02229847494553,64.51025921644053
ca,ca_4000.png,241.54514110331633,53.81336769463453
ca,ca_1633.png,240.91368383290816,54.998168446406915
ca,ca_1634.png,239.68152104591837,57.229038441391054
ca,ca_0900.png,253.7686928104575,14.357751818758983
ca,ca_1667.png,241.79053730867346,53.372203315928026
ca,ca_0916.png,252.99812636165578,18.768209364880526
ca,ca_1643.png,244.46671715561226,47.96004445900694
ca,ca_1606.png,243.39363440688774,50.20652030621682
ca,ca_1676.png,242.84974888392858,53.53125395699214
ca,ca_4014.png,245.1676698022959,46.35939222689775
ca,ca_3999.png,245.16912468112244,48.3078888039446
ca,ca_0929.png,253.52320261437907,15.895030319939671
ca,ca_1613.png,243.3955078125,50.19329468864969
ca,ca_4005.png,244.38048070790816,48.10312318380977
ca,ca_4011.png,239.9795918367347,58.99783454895659
ca,ca_0913.png,253.8616339869281,13.760874279879328
ca,ca_4008.png,244.38107860331633,48.087212751563854
ca,ca_1625.png,232.13215481505102,71.56390954762979
ca,ca_1617.png,245.50546077806123,45.598283453625186
ca,ca_0894.png,253.35049019607843,16.0770550507894
ca,ca_0879.png,253.01455598455598,18.229773452189843
ca,ca_0876.png,253.9466468253968,13.261021571556983
ca,ca_1608.png,232.13293207908163,69.76267413729809
ca,ca_0917.png,169.90630718954247,10.743028923865538
ca,ca_1607.png,240.91394292091837,49.166383181224724
ca,ca_1678.png,238.2228555484694,59.53193144483451
ca,ca_0922.png,253.75547930283224,14.241747311738182
ca,ca_1665.png,243.38620057397958,44.9661442152148
ca,ca_0914.png,237.9183234126984,63.17220720743338
ca,ca_1640.png,244.46821189413265,47.94165755433516
ca,ca_0931.png,253.25858387799565,16.853453883359343
ca,ca_0904.png,253.42897603485838,15.991264950744698
ca,ca_0883.png,253.90934844192634,13.312346944167071
ca,ca_1592.png,241.23610889668367,48.615896754962385
ca,ca_1582.png,240.46536192602042,55.789840417644854
ca,ca_4012.png,239.9803691007653,56.562751871050345
ca,ca_1662.png,241.7913145727041,53.365830148749104
ca,ca_1585.png,241.7783203125,55.69355176967992
ca,ca_0871.png,253.55229847494553,15.47767628316987
ca,ca_1623.png,245.50418526785714,45.60789865084531
ca,ca_1636.png,243.39297672193877,50.19348510679361
ca,ca_0935.png,253.05983660130718,17.802258160581832
ca,ca_0872.png,253.89832244008716,5.507462694738919
ca,ca_0908.png,253.48487252124647,15.806394387982122
ca,ca_1597.png,240.46613919005102,49.89829748884059
ca,ca_0906.png,253.42407407407407,16.397899858986904
ca,ca_0875.png,253.47640522875818,16.038818954002675
ca,ca_0930.png,253.81304938271606,14.014266102974096
ca,ca_0905.png,253.22313725490196,17.135321105054263
ca,ca_0907.png,253.74467320261436,14.675162570201092
ca,ca_1632.png,244.4677136479592,42.9723627182806
ca,ca_0869.png,253.82610953729935,13.842228094927687
ca,ca_1610.png,240.91597576530611,55.005646697072734
ca,ca_4003.png,239.97891422193877,56.57363419475726
ca,ca_0918.png,253.5653205128205,15.311683653587147
ca,ca_0898.png,252.93096949891068,18.676970648669716
ca,ca_1619.png,245.50496253188774,45.61309399718162
ca,ca_0928.png,253.82039215686274,13.888467428591907
ca,ca_1639.png,244.4675143494898,49.98674749602118
ca,ca_0940.png,253.36066448801742,16.549063437179164
ca,ca_0910.png,252.18417211328975,21.82653668648254
ca,ca_0884.png,253.82455337690632,14.004934648805166
ca,ca_0877.png,253.40795206971677,16.155793862471715
ca,ca_4007.png,244.37964365433675,48.10998497875655
ca,ca_0946.png,253.82723323890463,13.82856695454815
ca,ca_0893.png,253.7872331154684,14.076524531609797
ca,ca_0878.png,238.28967261904762,62.31772522703463
ca,ca_1624.png,232.13195551658163,69.7673268601593
ca,ca_0897.png,242.22657952069716,55.07797375822039
ca,ca_1620.png,243.39399314413265,45.01022554010932
ca,ca_1626.png,240.9132453762755,55.030748477591004
ca,ca_1628.png,243.39475047831633,50.21607095574147
ca,ca_1687.png,238.22329400510205,59.56248732084616
ca,ca_0909.png,252.7352596789424,19.12787586069111
ca,ca_0937.png,253.6277450980392,15.050209334611765
ca,ca_1656.png,244.38002232142858,43.09471580993773
ca,ca_1668.png,242.8487922512755,51.321189704172625
ca,ca_1684.png,241.79133450255102,47.73509041228851
ca,ca_4002.png,245.1709980867347,46.32865769697869
ca,ca_4013.png,245.1695631377551,41.57125343146058
ca,ca_1673.png,241.79149394132654,53.36758737629381
ca,ca_1587.png,240.46647799744898,55.78013608188502
ca,ca_0923.png,253.6071459694989,15.189830086010627
ca,ca_4017.png,245.16898517219389,46.36918467004122
ca,ca_1621.png,245.50428491709184,47.61322624640149
ca,ca_1658.png,241.1545958227041,54.592324943764126
ca,ca_1681.png,241.23592952806123,54.38664457662108
ca,ca_4015.png,241.54567920918367,48.14855334523489
ca,ca_1615.png,245.5057597257653,45.6184770321881
ca,ca_0939.png,253.1471677559913,17.483689804778702
ca,ca_0933.png,253.43272331154685,16.033079400640244
ca,ca_1652.png,243.38727678571428,50.228293480763575
ca,ca_4001.png,241.54484215561226,56.16325317640619
ca,ca_1595.png,240.3726881377551,55.936013321764264
ca,ca_1657.png,245.6877989477041,45.27081174549511
ca,ca_0944.png,252.93402816901408,18.29944263547826
ca,ca_1596.png,239.80426897321428,56.959509974877456
ca,ca_1680.png,238.2218789859694,59.5430129624197
ca,ca_1602.png,240.3718112244898,55.94104877898184
ca,ca_1622.png,245.5045838647959,40.913718688813496
ca,ca_4020.png,239.98132573341837,56.55788357496836
ca,ca_1642.png,244.4678332270408,47.93664897661696
ca,ca_0902.png,253.4466339869281,15.69023347749971
ca,ca_1677.png,241.23738440688774,54.378227808973705
ca,ca_1598.png,238.2243502869898,53.23598578718315
ca,ca_0890.png,253.17807189542484,17.0915171083999
ca,ca_1644.png,244.46717554209184,47.93797310429729
ca,ca_0926.png,253.85239651416123,13.70088732268218
ca,ca_1588.png,241.77849968112244,47.816663201904305
ca,ca_0881.png,253.232574002574,16.90857624158131
ca,ca_0945.png,239.45782135076252,60.315203165902716
ca,ca_4016.png,241.54448341836735,53.82248144399575
ca,ca_1649.png,244.37743144132654,48.08998282977779
ca,ca_1612.png,232.13175621811226,69.77433987687985
ca,ca_1666.png,242.84835379464286,51.329357953931584
ca,ca_0889.png,253.49626361655774,15.850712415492698
ca,ca_4019.png,241.54458306760205,53.82550023918071
ca,ca_1611.png,244.3800821109694,48.08429659009983
da,da_1436.png,253.57563180827887,15.296306134313308
da,da_1450.png,253.89155773420478,13.639532068448359
da,da_2915.png,241.06698421556123,57.14815995659716
da,da_2918.png,242.70314492984693,51.5770591195164
da,da_2910.png,242.77716438137756,51.430470550823905
da,da_1477.png,253.78271010387158,14.193125303306383
da,da_1490.png,253.54971671388103,15.308408090872463
da,da_1495.png,253.70487252124647,14.336028059637515
da,da_1463.png,253.4416241737488,16.099223179237622
da,da_2921.png,242.09295280612244,52.85238246015604
da,da_1441.png,253.86389978213506,13.923534395548796
da,da_2956.png,244.76560507015307,49.318401969490665
da,da_2909.png,241.0663066007653,54.76694091550205
da,da_1486.png,238.88682051282052,61.23396669809307
da,da_1431.png,170.0496623093682,10.275298017152723
da,da_3804.png,242.45844626913265,46.66139839457173
da,da_1423.png,253.7283660130719,14.423571596228332
da,da_2879.png,239.14259805484693,58.1959807560477
da,da_2892.png,238.93118223852042,58.36163691595566
da,da_1478.png,254.014302832244,12.79596385012971
da,da_1430.png,253.64830972615675,14.819078777743655
da,da_1480.png,253.432251984127,15.975491319667073
da,da_1496.png,254.02759259259258,12.663544983393766
da,da_2914.png,241.06756218112244,54.75971525040798
da,da_2873.png,243.68381297831633,51.73715678617316
da,da_3797.png,241.98656728316325,52.863562695760955
da,da_2922.png,242.0938496492347,55.15772242896488
da,da_3801.png,242.45874521683675,52.10190849511832
da,da_2951.png,240.0549465880102,56.53330786186904
da,da_1491.png,253.07361538461538,17.822406417729837
da,da_2872.png,239.14050542091837,60.771000204176154
da,da_1471.png,253.87082788671023,14.194873985448117
da,da_3789.png,244.93285634566325,48.95118799033003
da,da_1427.png,253.28469498910675,16.833421502538684
da,da_3798.png,244.93327487244898,46.94492543906415
da,da_1461.png,243.63826797385622,52.022810373707564
da,da_2900.png,242.46570073341837,52.066129827542156
da,da_2952.png,240.05450813137756,50.50956658861251
da,da_2934.png,241.15457589285714,54.54389401345021
da,da_3791.png,243.3350207270408,50.3323485497992
da,da_1428.png,254.1643137254902,12.04917642064127
da,da_2907.png,241.06570870535714,54.76641543004335
da,da_1499.png,252.9631154684096,19.00509710009535
da,da_1456.png,254.25262820512822,10.993006328911253
da,da_3800.png,243.3336854272959,45.1365942817268
da,da_2967.png,242.00733418367346,52.974932722102444
da,da_2929.png,242.70304528061226,53.825661140088116
da,da_2957.png,244.76662149234693,42.48949195239543
da,da_2966.png,240.95529735331633,49.14144514864316
da,da_1425.png,253.75285403050108,14.06023873215787
da,da_1487.png,253.96122757318224,12.96498327482463
da,da_2874.png,234.89490991709184,66.00558055302655
da,da_2947.png,241.1536790497449,54.53204983421073
da,da_1446.png,253.88162309368192,13.815058642504935
da,da_1422.png,253.5468191721133,15.536308858040988
da,da_2888.png,238.93295599489795,60.89094415721013
da,da_1481.png,252.84204793028323,18.41784611459686
da,da_2933.png,243.75874920280611,49.416669533067015
da,da_1468.png,253.43044662309367,15.822186616994866
da,da_1429.png,241.66875816993465,56.042618158789146
da,da_2905.png,242.77889827806123,51.41567940034902
da,da_1469.png,253.5377450980392,16.077265512987964
da,da_3792.png,243.3360371492347,50.34280505216513
da,da_2913.png,234.89500956632654,67.78464685177657
da,da_2898.png,242.9664381377551,51.13017067751795
da,da_1476.png,253.81261437908498,13.945661194427872
da,da_1482.png,253.66403050108931,14.814698593978962
da,da_3795.png,242.45858577806123,52.09533593569128
da,da_2877.png,239.1424784757653,58.18938213854682
da,da_2919.png,242.0939492984694,47.293626250529
da,da_1444.png,253.16820261437908,17.598344205457575
da,da_1467.png,253.39753812636167,16.044972282661593
da,da_1470.png,238.96032679738562,61.210223624374436
da,da_2955.png,242.18213887117346,52.585379211726206
da,da_2887.png,242.46536192602042,52.07664272909135
da,da_1437.png,253.96989106753813,13.021021540144918
da,da_1432.png,253.5670043572985,15.186659901255709
da,da_2963.png,242.91428172831633,51.18248265496813
da,da_1488.png,253.95454248366013,13.00202485729847
da,da_2886.png,238.9334343112245,58.36706228920412
da,da_2901.png,242.77726403061226,53.58629122377349
da,da_2875.png,243.68449059311226,49.59565100635349
da,da_1451.png,253.87696296296295,13.662742802961011
da,da_1475.png,253.30968409586058,16.503980173157565
da,da_1459.png,253.7947619047619,13.986603580040988
da,da_2926.png,244.76614317602042,47.30077588491503
da,da_1497.png,237.32085317460317,64.22250808948401
da,da_3796.png,243.33278858418367,50.350570884205275
da,da_2890.png,242.46536192602042,52.075556991566515
da,da_2923.png,242.09211575255102,52.85609921466664
da,da_2948.png,243.7579719387755,49.428703843177594
da,da_3799.png,241.94206393494898,47.44228598454286
da,da_1454.png,253.86801587301588,13.650643947822543
da,da_1466.png,253.56782135076253,15.153783849925505
da,da_1460.png,253.20700435729847,17.24002073007459
da,da_2977.png,242.0076530612245,52.969480320732906
da,da_2917.png,244.7667610012755,47.29313284001495
da,da_2902.png,242.77897799744898,51.42171078719611
da,da_2958.png,240.05239556760205,56.53054177575935
da,da_3784.png,241.98875956632654,52.85223373612082
da,da_1453.png,253.36403050108933,16.36823629332707
da,da_1479.png,253.52677559912854,15.650882810260065
da,da_2912.png,242.4641661352041,52.07688340454489
da,da_2928.png,238.9347297512755,52.195016422224796
da,da_3786.png,244.93367346938774,46.94670520377672
da,da_2904.png,242.77836017219389,51.41558579846913
da,da_2946.png,243.75767299107142,49.41287953500481
da,da_1458.png,253.9249128540305,13.551422046428305
da,da_2932.png,244.76538584183675,47.303541962028824
da,da_2941.png,241.15288185586735,56.92801553323888
da,da_1442.png,254.00314814814814,12.752124898838172
da,da_2916.png,242.77768255739795,46.12394895571893
da,da_1424.png,253.41718954248367,16.56203972514617
da,da_2878.png,243.6823580994898,49.5896842798745
da,da_2968.png,242.0109414859694,52.94657179597065
da,da_2885.png,242.96657764668367,53.34395510319951
da,da_2939.png,241.15385841836735,54.56329375697601
da,da_1493.png,253.72811355311356,14.239522107427327
da,da_3785.png,244.93221859056123,46.943345259267474
da,da_2964.png,242.91645408163265,51.15130604396132
da,da_2897.png,242.4651426977041,46.65745288428848
da,da_2896.png,242.96789301658163,51.11574533498014
da,da_1462.png,252.95472766884532,18.56722750827749
da,da_1443.png,253.31580610021786,17.668577854863795
da,da_2942.png,242.18221859056123,52.593944011986956
da,da_2882.png,234.89508928571428,66.00662992697026
da,da_3783.png,244.9332350127551,42.09195301143178
da,da_1455.png,253.7030065359477,14.3314084321533
da,da_2903.png,241.06742267219389,54.75345893118943
da,da_1434.png,253.50607843137254,15.791707445835318
da,da_3803.png,242.45954241071428,52.07965107816358
da,da_1484.png,253.8361284230406,13.703216805834321
da,da_2950.png,242.91448102678572,51.152485087918855
da,da_1498.png,169.8937254901961,10.832160412060848
da,da_2924.png,242.09480628188774,52.84418654675315
da,da_2911.png,241.06827965561226,49.00007648050421
da,da_2970.png,240.95557637117346,54.94967258731568
da,da_2935.png,242.18074378188774,52.61427027372503
da,da_2930.png,242.70344387755102,51.58889963574482
da,da_2974.png,240.9533242984694,54.94758392815967
da,da_2971.png,241.1534199617347,48.79103963568678
da,da_1492.png,253.50519607843137,15.872831202604967
da,da_1445.png,253.62788671023966,14.938457122423802
da,da_1447.png,253.44167755991285,15.699775799314958
da,da_1483.png,253.57357298474946,15.473271313535369
da,da_3787.png,242.1169284119898,52.6119238241664
da,da_1457.png,253.46843137254902,15.674186247868564
dha,dha_0509.png,254.0563834422658,12.721073452988433
dha,dha_4207.png,245.1158522002551,46.49414744668927
dha,dha_3010.png,242.13823341836735,55.0310432476303
dha,dha_3060.png,241.30949059311226,54.28594207405282
dha,dha_4194.png,243.88823341836735,49.174529092648974
dha,dha_0531.png,253.41717864923748,16.121219831611747
dha,dha_4204.png,243.8887316645408,44.01702852308021
dha,dha_0479.png,252.94924836601308,18.288076209956866
dha,dha_0533.png,254.24977337110482,11.228774014106628
dha,dha_0508.png,250.34995642701526,21.42855619716992
dha,dha_0495.png,253.30777777777777,16.568852200845104
dha,dha_3025.png,244.33055644132654,48.28685374464198
dha,dha_4208.png,238.97233737244898,60.89692749348183
dha,dha_4206.png,245.1153938137755,46.50052243117634
dha,dha_4193.png,242.09476642219389,52.827479910013
dha,dha_0512.png,253.0942156862745,17.298285371139134
dha,dha_3071.png,241.2687141262755,54.3680095215179
dha,dha_0497.png,241.39878205128204,56.559013982027345
dha,dha_0496.png,253.55352564102563,15.480946324702408
dha,dha_2998.png,241.2491230867347,56.74371340254897
dha,dha_0519.png,254.11339869281045,12.160350011986859
dha,dha_0522.png,253.7766448801743,14.642992749894205
dha,dha_0523.png,253.84747276688452,13.668671267651238
dha,dha_3024.png,244.33276865433675,48.28836503980896
dha,dha_0544.png,253.81824175824175,13.94562059949011
dha,dha_3052.png,239.11043128188774,58.1864568911925
dha,dha_0482.png,252.87327886710239,19.180206315457006
dha,dha_0552.png,253.75778867102397,14.43059017506408
dha,dha_3015.png,242.1688456632653,52.59493957972143
dha,dha_0474.png,253.67849673202613,14.657721259166694
dha,dha_3014.png,242.4879225127551,52.019217000656035
dha,dha_3065.png,241.68490911989795,53.526152447177644
dha,dha_0505.png,253.86330065359476,13.752226819049783
dha,dha_0546.png,253.53919389978213,15.490538605171453
dha,dha_0545.png,253.2364882629108,17.039895139147678
dha,dha_0513.png,253.57968409586056,15.335024455918001
dha,dha_3083.png,240.2242506377551,56.16767443737089
dha,dha_0494.png,253.48458172458172,15.705306765666231
dha,dha_4212.png,245.1163105867347,46.48154027144084
dha,dha_3011.png,241.8898078762755,55.488860745627626
dha,dha_3045.png,241.30903220663265,48.53246207818818
dha,dha_3056.png,231.93407206632654,70.20310990571274
dha,dha_3013.png,242.16828762755102,52.5982004516695
dha,dha_3049.png,240.73778300382654,55.38093868794006
dha,dha_3064.png,240.76450892857142,55.330946321247445
dha,dha_0488.png,252.86295787545788,18.761868567125553
dha,dha_0476.png,253.27276676109537,16.69486835693875
dha,dha_0540.png,253.42591503267974,16.411049650564813
dha,dha_0483.png,241.62967320261438,56.31154627324714
dha,dha_0530.png,252.97142701525055,18.03822256612028
dha,dha_3061.png,240.76389110331633,55.30859402967284
dha,dha_0484.png,253.49838779956428,15.435758276365535
dha,dha_3033.png,242.03948102678572,47.218255280959504
dha,dha_0551.png,252.90771241830066,18.6880876565037
dha,dha_0507.png,253.7912854030501,14.13262385239922
dha,dha_3027.png,242.4875637755102,52.035246299577246
dha,dha_0535.png,169.96563180827886,10.54569916587395
dha,dha_3028.png,242.4891980229592,52.031503022560095
dha,dha_3074.png,241.26919244260205,54.35774654021375
dha,dha_4191.png,242.09514508928572,55.132991926931055
dha,dha_0477.png,253.60704793028322,15.083254807865902
dha,dha_2995.png,242.14022640306123,52.73556038294107
dha,dha_2983.png,243.82471699617346,49.35571128216384
dha,dha_3021.png,242.16938376913265,47.103382715599885
dha,dha_2997.png,241.25043845663265,54.37623939150815
dha,dha_3006.png,242.1393494897959,52.762015794260314
dha,dha_0524.png,254.1858451369216,6.167176342559774
dha,dha_3022.png,244.3318319515306,48.289263583941846
dha,dha_4197.png,243.88823341836735,51.30204456983177
dha,dha_0541.png,253.7383660130719,14.161373126690599
dha,dha_0506.png,253.87259259259258,14.142839571436404
dha,dha_0493.png,252.67357692307692,19.497793412969887
dha,dha_3026.png,242.1693040497449,54.84453851439405
dha,dha_3034.png,242.48977598852042,52.01290426923504
dha,dha_3084.png,240.22598453443877,56.1575431624732
dha,dha_3012.png,241.8896484375,47.57140468803831
dha,dha_4199.png,245.11573262117346,41.60222441342945
dha,dha_3032.png,239.11186623086735,58.1908906030816
dha,dha_0532.png,241.4044989106754,56.63095402353744
dha,dha_3017.png,244.3314134247449,43.2139771623614
dha,dha_0480.png,253.51376906318083,15.720892318601809
dha,dha_0515.png,253.0204357298475,18.530690453920716
dha,dha_3000.png,243.8233418367347,51.5275453764135
dha,dha_0528.png,253.37118736383442,16.11761130666913
